transaction_id,date,supplier_id,supplier_name,country,payment_terms_days,delivery_days,price_usd,quality_rating,incoterms,shipping_included,express_available,order_urgency,budget_available,product_name,product_type,quantity_needed,total_estimated_cost,within_budget,quality_acceptable,value_score,month,quarter,selected,selection_reason
961,2024-05-19,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2449.38,4.0,EXW,False,True,Medium,11218.42,Rollo Tejido 1.80x200m,filter_cloth_roll,4,10112.9,True,True,55.51,5,Q2,True,High Quality
962,2024-05-03,3,GWI GROUP LIMITED,China,0,28,95.36,3.5,CIF LIMA,True,True,Medium,6976.92,Válvula Bola 50mm,valve_ball,5,476.82,True,True,69.05,5,Q2,True,Reliable Supplier
963,2024-05-21,3,GWI GROUP LIMITED,China,0,28,15.86,3.5,CIF LIMA,True,True,High,1885.68,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,39,618.52,True,True,69.84,5,Q2,True,Best Price
964,2024-05-11,3,GWI GROUP LIMITED,China,0,28,20.92,3.5,CIF LIMA,True,True,Medium,7350.78,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,34,711.25,True,True,69.79,5,Q2,True,Best Price
965,2024-06-01,6,Autonics Perú,Perú,15,5,21.37,4.8,EXW LIMA,True,True,Medium,1611.68,AUT-PR18-5DN,sensor_inductivo,13,277.75,True,True,95.79,6,Q2,True,Premium Quality
966,2024-06-19,5,Ritherm,Perú,30,7,74.54,4.5,EXW LIMA,False,True,Medium,1410.38,RIT-MP-300D,pressure_sensor_digital,17,1267.19,True,True,89.25,6,Q2,True,Local Supplier
967,2024-06-28,4,"Xiamen Borida Products Co., Ltd",China,0,22,256.02,3.0,EXW,False,False,Medium,5959.0,Válvula Mariposa 200mm,valve_butterfly,4,1381.71,True,True,57.44,6,Q2,True,Reliable Supplier
968,2024-06-11,6,Autonics Perú,Perú,15,5,118.2,4.8,EXW LIMA,True,True,Medium,1639.41,AUT-PT200,transmisor_presion,15,1772.98,False,True,94.82,6,Q2,True,Premium Quality
969,2024-06-18,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.36,4.0,EXW,False,True,Low,11522.88,AS-135.CA-DUPL 400X400,filter_cloth_standard,83,2006.11,True,True,79.82,6,Q2,True,Best Price
970,2024-06-22,6,Autonics Perú,Perú,15,5,23.23,4.8,EXW LIMA,True,True,Medium,1043.87,AUT-PR18-5DN,sensor_inductivo,9,209.03,True,True,95.77,6,Q2,True,Premium Quality
971,2024-06-25,3,GWI GROUP LIMITED,China,0,28,18.57,3.5,CIF LIMA,True,True,Low,8167.37,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,51,947.02,True,True,69.81,6,Q2,True,Best Price
972,2024-06-11,2,TESTORI LATAM SpA,Chile/Italia,0,10,918.83,5.0,EXW ITALIA,False,False,High,3675.53,Válvula Diafragma 150mm PTFE,valve_diaphragm,7,6822.34,False,True,90.81,6,Q2,True,Premium Quality
973,2024-06-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,421.43,5.0,EXW ITALIA,False,False,High,14231.67,Placa Cerámica 1000x1000,filter_plate_ceramic,45,19161.15,False,True,95.79,6,Q2,True,Premium Quality
974,2024-06-02,5,Ritherm,Perú,30,7,22.74,4.5,EXW LIMA,False,True,Medium,431.87,RIT-TMP-50,temperature_sensor_bimetal,17,386.62,True,True,89.77,6,Q2,True,Local Supplier
975,2024-06-13,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,365.82,4.0,EXW,False,True,Low,7523.37,Válvula Mariposa 150mm,valve_butterfly,5,2004.94,True,True,76.34,6,Q2,True,High Quality
976,2024-06-06,5,Ritherm,Perú,30,7,16.09,4.5,EXW LIMA,False,True,Low,1042.72,RIT-MP-100,pressure_sensor_analog,19,305.79,True,True,89.84,6,Q2,True,Local Supplier
977,2024-06-29,5,Ritherm,Perú,30,7,16.43,4.5,EXW LIMA,False,True,Medium,873.22,RIT-MP-100,pressure_sensor_analog,8,131.44,True,True,89.84,6,Q2,True,Local Supplier
978,2024-06-06,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.98,3.0,EXW,False,False,Critical,3674.78,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,85,1768.72,True,True,59.82,6,Q2,True,Best Price
979,2024-06-15,2,TESTORI LATAM SpA,Chile/Italia,0,10,957.37,5.0,EXW ITALIA,False,False,Medium,8773.93,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,10133.33,False,True,90.43,6,Q2,True,Premium Quality
980,2024-06-15,4,"Xiamen Borida Products Co., Ltd",China,0,22,90.4,3.0,EXW,False,False,Medium,6342.85,Placa PP 800x800,filter_plate,10,1187.82,True,True,59.1,6,Q2,True,Reliable Supplier
981,2024-06-26,6,Autonics Perú,Perú,15,5,124.24,4.8,EXW LIMA,True,True,Low,1553.59,AUT-PT200,transmisor_presion,9,1118.15,True,True,94.76,6,Q2,True,Premium Quality
982,2024-06-14,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.88,4.0,EXW,False,True,High,7952.8,AS-135.CA-DUPL 400X400,filter_cloth_standard,99,2444.41,True,True,79.81,6,Q2,True,Best Price
983,2024-06-28,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.41,3.0,EXW,False,False,Medium,12020.67,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,95,2092.13,True,True,59.81,6,Q2,True,Best Price
984,2024-06-25,2,TESTORI LATAM SpA,Chile/Italia,0,10,2878.25,5.0,EXW ITALIA,False,False,Low,20912.25,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3121.56,True,True,71.22,6,Q2,True,Premium Quality
985,2024-06-21,2,TESTORI LATAM SpA,Chile/Italia,0,10,465.51,5.0,EXW ITALIA,False,False,Low,7067.55,Placa Cerámica 1000x1000,filter_plate_ceramic,29,13737.13,False,True,95.34,6,Q2,True,Premium Quality
986,2024-06-09,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.29,4.0,EXW,False,True,Low,9142.46,AS-135.CA-DUPL 400X400,filter_cloth_standard,51,1341.44,True,True,79.81,6,Q2,True,Best Price
987,2024-06-22,2,TESTORI LATAM SpA,Chile/Italia,0,10,448.2,5.0,EXW ITALIA,False,False,Low,8720.24,Placa Cerámica 1000x1000,filter_plate_ceramic,13,6049.17,True,True,95.52,6,Q2,True,Premium Quality
988,2024-06-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,15.89,3.0,EXW,False,False,Low,7555.45,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,25,890.96,True,True,59.84,6,Q2,True,Best Price
989,2024-06-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.8,4.0,EXW,False,True,Low,9658.62,AS-135.CA-DUPL 400X400,filter_cloth_standard,37,1196.03,True,True,79.78,6,Q2,True,Best Price
990,2024-06-02,5,Ritherm,Perú,30,7,23.56,4.5,EXW LIMA,False,True,High,999.36,RIT-TMP-50,temperature_sensor_bimetal,5,117.81,True,True,89.76,6,Q2,True,Local Supplier
991,2024-06-01,2,TESTORI LATAM SpA,Chile/Italia,0,10,914.27,5.0,EXW ITALIA,False,False,Low,9798.53,Válvula Diafragma 150mm PTFE,valve_diaphragm,4,3914.44,True,True,90.86,6,Q2,True,Premium Quality
992,2024-06-14,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,231.88,4.0,EXW,False,True,Medium,13266.85,Placa PP 1000x1000,filter_plate,26,6207.24,True,True,77.68,6,Q2,True,High Quality
993,2024-06-24,2,TESTORI LATAM SpA,Chile/Italia,0,10,900.74,5.0,EXW ITALIA,False,False,Low,2859.93,Válvula Diafragma 150mm PTFE,valve_diaphragm,9,8509.54,False,True,90.99,6,Q2,True,Premium Quality
994,2024-06-07,6,Autonics Perú,Perú,15,5,109.7,4.8,EXW LIMA,True,True,High,1385.5,AUT-PT200,transmisor_presion,15,1645.44,False,True,94.9,6,Q2,True,Premium Quality
995,2024-06-12,4,"Xiamen Borida Products Co., Ltd",China,0,22,89.03,3.0,EXW,False,False,Medium,11101.91,Placa PP 800x800,filter_plate,30,2946.15,True,True,59.11,6,Q2,True,Reliable Supplier
996,2024-06-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,432.46,4.0,EXW,False,True,High,4497.96,Válvula Mariposa 150mm,valve_butterfly,7,3619.6,True,True,75.68,6,Q2,True,High Quality
997,2024-06-06,3,GWI GROUP LIMITED,China,0,28,98.73,3.5,CIF LIMA,True,True,Medium,4690.79,Válvula Bola 50mm,valve_ball,10,987.3,True,True,69.01,6,Q2,True,Reliable Supplier
998,2024-06-13,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.03,4.0,EXW,False,True,High,3351.37,AS-135.CA-DUPL 400X400,filter_cloth_standard,52,1553.05,True,True,79.79,6,Q2,True,Best Price
999,2024-06-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2563.78,4.0,EXW,False,True,Critical,17857.49,Rollo Tejido 1.80x200m,filter_cloth_roll,1,2885.84,True,True,54.36,6,Q2,True,High Quality
1000,2024-06-20,5,Ritherm,Perú,30,7,63.61,4.5,EXW LIMA,False,True,Low,758.78,RIT-MP-300D,pressure_sensor_digital,11,699.66,True,True,89.36,6,Q2,True,Local Supplier
1001,2024-06-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2238.75,4.0,EXW,False,True,Low,11369.59,Rollo Tejido 1.80x200m,filter_cloth_roll,4,9196.99,True,True,57.61,6,Q2,True,High Quality
1002,2024-06-11,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2858.18,4.0,EXW,False,True,Critical,16034.16,Rollo Tejido 1.80x200m,filter_cloth_roll,1,3299.8,True,True,51.42,6,Q2,True,High Quality
1003,2024-06-18,4,"Xiamen Borida Products Co., Ltd",China,0,22,204.44,3.0,EXW,False,False,Low,7088.13,Válvula Mariposa 200mm,valve_butterfly,4,1359.18,True,True,57.96,6,Q2,True,Reliable Supplier
1004,2024-07-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.59,4.0,EXW,False,True,Medium,2769.06,AS-135.CA-DUPL 400X400,filter_cloth_standard,36,1030.26,True,True,79.82,7,Q3,True,Best Price
1005,2024-07-07,3,GWI GROUP LIMITED,China,0,28,89.63,3.5,CIF LIMA,True,True,Low,8076.16,Válvula Bola 50mm,valve_ball,7,627.39,True,True,69.1,7,Q3,True,Reliable Supplier
1006,2024-07-24,2,TESTORI LATAM SpA,Chile/Italia,0,10,893.88,5.0,EXW ITALIA,False,False,Low,7069.44,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3091.04,True,True,91.06,7,Q3,True,Premium Quality
1007,2024-07-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,459.78,5.0,EXW ITALIA,False,False,Critical,14963.17,Placa Cerámica 1000x1000,filter_plate_ceramic,10,4917.77,True,True,95.4,7,Q3,True,Premium Quality
1008,2024-07-14,2,TESTORI LATAM SpA,Chile/Italia,0,10,1033.66,5.0,EXW ITALIA,False,False,Medium,8875.65,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3259.91,True,True,89.66,7,Q3,True,Premium Quality
1009,2024-07-28,4,"Xiamen Borida Products Co., Ltd",China,0,22,16.43,3.0,EXW,False,False,Low,7585.21,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,86,1734.12,True,True,59.84,7,Q3,True,Best Price
1010,2024-07-10,2,TESTORI LATAM SpA,Chile/Italia,0,10,510.94,5.0,EXW ITALIA,False,False,Low,6932.04,Placa Cerámica 1000x1000,filter_plate_ceramic,9,4836.54,True,True,94.89,7,Q3,True,Premium Quality
1011,2024-07-01,2,TESTORI LATAM SpA,Chile/Italia,0,10,3088.68,5.0,EXW ITALIA,False,False,Critical,13614.75,P9520 TC Rollo 1.80x200m,filter_cloth_roll,4,12643.22,True,True,69.11,7,Q3,True,Premium Quality
1012,2024-07-29,3,GWI GROUP LIMITED,China,0,28,85.38,3.5,CIF LIMA,True,True,Critical,9826.49,Válvula Bola 50mm,valve_ball,7,597.64,True,True,69.15,7,Q3,True,Reliable Supplier
1013,2024-07-25,3,GWI GROUP LIMITED,China,0,28,18.14,3.5,CIF LIMA,True,True,Medium,7262.42,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,54,979.45,True,True,69.82,7,Q3,True,Best Price
1014,2024-07-30,4,"Xiamen Borida Products Co., Ltd",China,0,22,206.03,3.0,EXW,False,False,High,5986.78,Válvula Mariposa 200mm,valve_butterfly,4,1273.69,True,True,57.94,7,Q3,True,Reliable Supplier
1015,2024-07-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.96,4.0,EXW,False,True,Low,4194.75,AS-135.CA-DUPL 400X400,filter_cloth_standard,42,1286.42,True,True,79.8,7,Q3,True,Best Price
1016,2024-07-04,6,Autonics Perú,Perú,15,5,137.07,4.8,EXW LIMA,True,True,Low,3059.36,AUT-PT200,transmisor_presion,14,1918.97,True,True,94.63,7,Q3,True,Premium Quality
1017,2024-07-03,4,"Xiamen Borida Products Co., Ltd",China,0,22,242.39,3.0,EXW,False,False,Medium,3351.21,Válvula Mariposa 200mm,valve_butterfly,7,2245.73,True,True,57.58,7,Q3,True,Reliable Supplier
1018,2024-07-24,3,GWI GROUP LIMITED,China,0,28,102.89,3.5,CIF LIMA,True,True,Medium,7325.72,Válvula Bola 50mm,valve_ball,2,205.77,True,True,68.97,7,Q3,True,Reliable Supplier
1019,2024-07-12,6,Autonics Perú,Perú,15,5,21.33,4.8,EXW LIMA,True,True,Low,1840.83,AUT-PR18-5DN,sensor_inductivo,8,170.61,True,True,95.79,7,Q3,True,Premium Quality
1020,2024-07-06,5,Ritherm,Perú,30,7,68.83,4.5,EXW LIMA,False,True,Low,498.95,RIT-MP-300D,pressure_sensor_digital,5,344.14,True,True,89.31,7,Q3,True,Local Supplier
1021,2024-07-21,2,TESTORI LATAM SpA,Chile/Italia,0,10,860.62,5.0,EXW ITALIA,False,False,High,3440.59,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,2792.32,True,True,91.39,7,Q3,True,Premium Quality
1022,2024-07-17,6,Autonics Perú,Perú,15,5,108.68,4.8,EXW LIMA,True,True,Medium,3369.1,AUT-PT200,transmisor_presion,20,2173.66,True,True,94.91,7,Q3,True,Premium Quality
1023,2024-07-02,4,"Xiamen Borida Products Co., Ltd",China,0,22,211.86,3.0,EXW,False,False,High,10255.9,Válvula Mariposa 200mm,valve_butterfly,5,1495.71,True,True,57.88,7,Q3,True,Reliable Supplier
1024,2024-07-03,4,"Xiamen Borida Products Co., Ltd",China,0,22,18.08,3.0,EXW,False,False,Low,5303.18,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,18,778.19,True,True,59.82,7,Q3,True,Best Price
1025,2024-07-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,252.18,4.0,EXW,False,True,Medium,10171.79,Placa PP 1000x1000,filter_plate,47,12046.17,False,True,77.48,7,Q3,True,High Quality
1026,2024-07-25,2,TESTORI LATAM SpA,Chile/Italia,0,10,495.03,5.0,EXW ITALIA,False,False,Medium,12439.85,Placa Cerámica 1000x1000,filter_plate_ceramic,35,17627.48,False,True,95.05,7,Q3,True,Premium Quality
1027,2024-07-11,5,Ritherm,Perú,30,7,14.45,4.5,EXW LIMA,False,True,Low,1427.52,RIT-MP-100,pressure_sensor_analog,13,187.89,True,True,89.86,7,Q3,True,Local Supplier
1028,2024-07-12,5,Ritherm,Perú,30,7,68.87,4.5,EXW LIMA,False,True,High,1102.79,RIT-MP-300D,pressure_sensor_digital,2,137.73,True,True,89.31,7,Q3,True,Local Supplier
1029,2024-07-29,5,Ritherm,Perú,30,7,60.7,4.5,EXW LIMA,False,True,Medium,1745.65,RIT-MP-300D,pressure_sensor_digital,5,303.5,True,True,89.39,7,Q3,True,Local Supplier
1030,2024-07-27,2,TESTORI LATAM SpA,Chile/Italia,0,10,533.26,5.0,EXW ITALIA,False,False,Medium,11520.4,Placa Cerámica 1000x1000,filter_plate_ceramic,44,23845.1,False,True,94.67,7,Q3,True,Premium Quality
1031,2024-07-01,6,Autonics Perú,Perú,15,5,20.54,4.8,EXW LIMA,True,True,Low,1378.69,AUT-PR12-4AO,sensor_inductivo,2,41.07,True,True,95.79,7,Q3,True,Premium Quality
1032,2024-08-22,2,TESTORI LATAM SpA,Chile/Italia,0,10,522.33,5.0,EXW ITALIA,False,False,High,12209.66,Placa Cerámica 1000x1000,filter_plate_ceramic,30,15976.66,False,True,94.78,8,Q3,True,Premium Quality
1033,2024-08-31,5,Ritherm,Perú,30,7,59.05,4.5,EXW LIMA,False,True,Low,848.43,RIT-MP-300D,pressure_sensor_digital,14,826.76,True,True,89.41,8,Q3,True,Local Supplier
1034,2024-08-17,5,Ritherm,Perú,30,7,27.23,4.5,EXW LIMA,False,True,Low,589.46,RIT-TMP-50,temperature_sensor_bimetal,3,81.68,True,True,89.73,8,Q3,True,Local Supplier
1035,2024-08-22,6,Autonics Perú,Perú,15,5,136.38,4.8,EXW LIMA,True,True,Low,3603.73,AUT-PT200,transmisor_presion,7,954.67,True,True,94.64,8,Q3,True,Premium Quality
1036,2024-08-16,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,451.91,4.0,EXW,False,True,High,3738.36,Válvula Mariposa 150mm,valve_butterfly,4,2254.52,True,True,75.48,8,Q3,True,High Quality
1037,2024-08-30,2,TESTORI LATAM SpA,Chile/Italia,0,10,880.92,5.0,EXW ITALIA,False,False,Low,3812.18,Válvula Diafragma 150mm PTFE,valve_diaphragm,5,4768.96,False,True,91.19,8,Q3,True,Premium Quality
1038,2024-08-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,455.92,5.0,EXW ITALIA,False,False,High,12942.03,Placa Cerámica 1000x1000,filter_plate_ceramic,10,4809.95,True,True,95.44,8,Q3,True,Premium Quality
1039,2024-08-30,2,TESTORI LATAM SpA,Chile/Italia,0,10,3473.68,5.0,EXW ITALIA,False,False,Low,24131.48,P9520 TC Rollo 1.80x200m,filter_cloth_roll,4,14479.53,True,True,65.26,8,Q3,True,Premium Quality
1040,2024-08-09,3,GWI GROUP LIMITED,China,0,28,101.86,3.5,CIF LIMA,True,True,Critical,2703.23,Válvula Bola 50mm,valve_ball,2,203.71,True,True,68.98,8,Q3,True,Reliable Supplier
1041,2024-08-30,3,GWI GROUP LIMITED,China,0,28,105.07,3.5,CIF LIMA,True,True,Low,5057.38,Válvula Bola 50mm,valve_ball,10,1050.7,True,True,68.95,8,Q3,True,Reliable Supplier
1042,2024-08-31,4,"Xiamen Borida Products Co., Ltd",China,0,22,80.4,3.0,EXW,False,False,Medium,3404.5,Placa PP 800x800,filter_plate,24,2243.88,True,True,59.2,8,Q3,True,Reliable Supplier
1043,2024-08-26,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,424.82,4.0,EXW,False,True,Medium,5290.39,Válvula Mariposa 150mm,valve_butterfly,2,1206.92,True,True,75.75,8,Q3,True,High Quality
1044,2024-08-15,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.99,3.0,EXW,False,False,Low,10040.6,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,28,725.16,True,True,59.8,8,Q3,True,Best Price
1045,2024-08-17,5,Ritherm,Perú,30,7,69.03,4.5,EXW LIMA,False,True,High,1945.08,RIT-MP-300D,pressure_sensor_digital,10,690.27,True,True,89.31,8,Q3,True,Local Supplier
1046,2024-08-27,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.89,3.0,EXW,False,False,High,12608.0,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,100,2208.09,True,True,59.8,8,Q3,True,Best Price
1047,2024-08-28,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,454.78,4.0,EXW,False,True,Low,9750.68,Válvula Mariposa 150mm,valve_butterfly,1,990.33,True,True,75.45,8,Q3,True,High Quality
1048,2024-08-06,5,Ritherm,Perú,30,7,26.33,4.5,EXW LIMA,False,True,Low,916.36,RIT-TMP-50,temperature_sensor_bimetal,14,368.68,True,True,89.74,8,Q3,True,Local Supplier
1049,2024-08-25,3,GWI GROUP LIMITED,China,0,28,88.8,3.5,CIF LIMA,True,True,Medium,8091.08,Válvula Bola 50mm,valve_ball,9,799.18,True,True,69.11,8,Q3,True,Reliable Supplier
1050,2024-08-30,2,TESTORI LATAM SpA,Chile/Italia,0,10,1021.9,5.0,EXW ITALIA,False,False,High,3056.11,Válvula Diafragma 150mm PTFE,valve_diaphragm,2,2454.96,True,True,89.78,8,Q3,True,Premium Quality
1051,2024-08-28,6,Autonics Perú,Perú,15,5,17.69,4.8,EXW LIMA,True,True,Critical,1411.23,AUT-PR12-4AO,sensor_inductivo,16,282.98,True,True,95.82,8,Q3,True,Premium Quality
1052,2024-08-16,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.95,4.0,EXW,False,True,Low,3852.2,AS-135.CA-DUPL 400X400,filter_cloth_standard,36,1235.2,True,True,79.79,8,Q3,True,Best Price
1053,2024-08-24,5,Ritherm,Perú,30,7,74.41,4.5,EXW LIMA,False,True,High,977.43,RIT-MP-300D,pressure_sensor_digital,6,446.48,True,True,89.26,8,Q3,True,Local Supplier
1054,2024-08-06,5,Ritherm,Perú,30,7,58.75,4.5,EXW LIMA,False,True,High,1909.69,RIT-MP-300D,pressure_sensor_digital,13,763.79,True,True,89.41,8,Q3,True,Local Supplier
1055,2024-08-17,2,TESTORI LATAM SpA,Chile/Italia,0,10,922.64,5.0,EXW ITALIA,False,False,Low,7247.92,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,2933.21,True,True,90.77,8,Q3,True,Premium Quality
1056,2024-08-16,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.11,4.0,EXW,False,True,Low,10018.84,AS-135.CA-DUPL 400X400,filter_cloth_standard,93,2559.6,True,True,79.79,8,Q3,True,Best Price
1057,2024-08-03,6,Autonics Perú,Perú,15,5,118.02,4.8,EXW LIMA,True,True,Low,2848.47,AUT-PT200,transmisor_presion,10,1180.24,True,True,94.82,8,Q3,True,Premium Quality
1058,2024-08-01,3,GWI GROUP LIMITED,China,0,28,99.81,3.5,CIF LIMA,True,True,Medium,6083.9,Válvula Bola 50mm,valve_ball,2,199.62,True,True,69.0,8,Q3,True,Reliable Supplier
1059,2024-08-17,2,TESTORI LATAM SpA,Chile/Italia,0,10,421.62,5.0,EXW ITALIA,False,False,Medium,11618.44,Placa Cerámica 1000x1000,filter_plate_ceramic,22,9692.34,True,True,95.78,8,Q3,True,Premium Quality
1060,2024-08-21,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.37,3.0,EXW,False,False,Low,2765.27,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,83,2145.47,True,True,59.81,8,Q3,True,Best Price
1061,2024-08-13,5,Ritherm,Perú,30,7,65.71,4.5,EXW LIMA,False,True,High,1257.45,RIT-MP-300D,pressure_sensor_digital,14,919.94,True,True,89.34,8,Q3,True,Local Supplier
1062,2024-09-03,3,GWI GROUP LIMITED,China,0,28,106.33,3.5,CIF LIMA,True,True,Critical,7776.93,Válvula Bola 50mm,valve_ball,4,425.33,True,True,68.94,9,Q3,True,Reliable Supplier
1063,2024-09-06,5,Ritherm,Perú,30,7,16.35,4.5,EXW LIMA,False,True,Critical,965.67,RIT-MP-100,pressure_sensor_analog,2,32.7,True,True,89.84,9,Q3,True,Local Supplier
1064,2024-09-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.56,4.0,EXW,False,True,Medium,6062.47,AS-135.CA-DUPL 400X400,filter_cloth_standard,21,618.43,True,True,79.78,9,Q3,True,Best Price
1065,2024-09-17,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.43,4.0,EXW,False,True,High,9793.93,AS-135.CA-DUPL 400X400,filter_cloth_standard,64,1568.97,True,True,79.8,9,Q3,True,Best Price
1066,2024-09-17,6,Autonics Perú,Perú,15,5,22.51,4.8,EXW LIMA,True,True,Low,833.9,AUT-PR18-5DN,sensor_inductivo,19,427.66,True,True,95.77,9,Q3,True,Premium Quality
1067,2024-09-17,6,Autonics Perú,Perú,15,5,18.88,4.8,EXW LIMA,True,True,Medium,912.71,AUT-PR12-4AO,sensor_inductivo,19,358.68,True,True,95.81,9,Q3,True,Premium Quality
1068,2024-09-02,4,"Xiamen Borida Products Co., Ltd",China,0,22,219.55,3.0,EXW,False,False,High,3448.11,Válvula Mariposa 200mm,valve_butterfly,3,970.24,True,True,57.8,9,Q3,True,Reliable Supplier
1069,2024-09-20,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.65,3.0,EXW,False,False,Low,4436.04,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,43,946.6,True,True,59.82,9,Q3,True,Best Price
1070,2024-09-14,5,Ritherm,Perú,30,7,15.58,4.5,EXW LIMA,False,True,Low,544.52,RIT-MP-100,pressure_sensor_analog,19,296.08,True,True,89.84,9,Q3,True,Local Supplier
1071,2024-09-21,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,438.62,4.0,EXW,False,True,High,5163.67,Válvula Mariposa 150mm,valve_butterfly,6,3011.86,True,True,75.61,9,Q3,True,High Quality
1072,2024-09-13,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,423.97,4.0,EXW,False,True,High,3255.81,Válvula Mariposa 150mm,valve_butterfly,2,1305.72,True,True,75.76,9,Q3,True,High Quality
1073,2024-09-25,4,"Xiamen Borida Products Co., Ltd",China,0,22,211.56,3.0,EXW,False,False,Medium,1564.11,Válvula Mariposa 200mm,valve_butterfly,5,1624.34,False,True,57.88,9,Q3,True,Reliable Supplier
1074,2024-09-24,5,Ritherm,Perú,30,7,23.87,4.5,EXW LIMA,False,True,Medium,414.65,RIT-TMP-50,temperature_sensor_bimetal,17,405.73,True,True,89.76,9,Q3,True,Local Supplier
1075,2024-09-10,3,GWI GROUP LIMITED,China,0,28,107.73,3.5,CIF LIMA,True,True,Medium,2609.86,Válvula Bola 50mm,valve_ball,1,107.73,True,True,68.92,9,Q3,True,Reliable Supplier
1076,2024-09-13,2,TESTORI LATAM SpA,Chile/Italia,0,10,881.33,5.0,EXW ITALIA,False,False,Low,5350.02,Válvula Diafragma 150mm PTFE,valve_diaphragm,8,7509.66,False,True,91.19,9,Q3,True,Premium Quality
1077,2024-09-22,2,TESTORI LATAM SpA,Chile/Italia,0,10,822.57,5.0,EXW ITALIA,False,False,High,6280.25,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,8702.1,False,True,91.77,9,Q3,True,Premium Quality
1078,2024-09-23,5,Ritherm,Perú,30,7,22.62,4.5,EXW LIMA,False,True,Low,1148.14,RIT-TMP-50,temperature_sensor_bimetal,15,339.35,True,True,89.77,9,Q3,True,Local Supplier
1079,2024-09-26,3,GWI GROUP LIMITED,China,0,28,18.31,3.5,CIF LIMA,True,True,Low,9573.55,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,45,824.06,True,True,69.82,9,Q3,True,Best Price
1080,2024-09-21,6,Autonics Perú,Perú,15,5,18.73,4.8,EXW LIMA,True,True,Medium,1224.69,AUT-PR12-4AO,sensor_inductivo,15,280.91,True,True,95.81,9,Q3,True,Premium Quality
1081,2024-09-03,3,GWI GROUP LIMITED,China,0,28,83.16,3.5,CIF LIMA,True,True,Medium,5239.56,Válvula Bola 50mm,valve_ball,3,249.48,True,True,69.17,9,Q3,True,Reliable Supplier
